N,P,K,temperature,humidity,ph,rainfall,total_npk,ratio_n_p,ratio_n_k,ratio_p_k,temp_humidity,log_rainfall,label,label_name
0.046875,2.3,5.827586206896552,-0.09467145973713358,0.07356944335589434,0.04640279459835054,-0.47547843879910695,2.738095238095238,-0.37166258318055057,-0.7423950065240429,-0.2924549316023693,0.18023589565783296,-0.5401505091847681,7,grapes
-0.546875,0.0,-0.5172413793103449,0.06209229469691812,-1.163765719551493,-0.6076712331126969,-0.9525696071230206,-0.9047619047619048,-0.5175630849122722,-0.792686404623015,0.922050135571714,-0.9497107506732679,-1.3778329080398841,13,mothbeans
0.40625,-0.1,0.10344827586206896,0.25434964525097886,0.2865268965641596,1.0261169266162418,1.6786038008332007,-0.011904761904761904,0.27180714500912784,0.24726000685097616,0.042627777619269135,0.6150554093278924,1.1061829427305108,8,jute
0.359375,-0.075,0.2413793103448276,-0.21437162503189564,-0.008146823858998158,0.6259664008175841,2.3088250176705825,0.011904761904761904,0.21695110259306943,0.08559001916970305,-0.016855698864467687,0.030600511132279917,1.378270865522189,20,rice
-0.078125,-0.65,0.10344827586206896,-1.2862741913157403,0.17384818213458725,-0.5519171634519167,0.2071895002025414,-0.6428571428571429,0.23515038660770365,-0.3002442465829625,-0.29094623849352014,-0.4832658084534596,0.18717089500798,19,pomegranate
1.015625,-0.575,0.7586206896551724,-0.0628302791367085,-0.008988366931256327,0.441357859747694,-0.6652597271225319,0.4523809523809524,1.6685618151125063,0.30220668201598244,-0.39483713300144135,0.12027485927548612,-0.8218813506124697,21,watermelon
-0.203125,0.25,-0.5172413793103449,-0.4995423108110728,-0.5080908406772241,-0.20312303988455252,-0.9564387596500684,-0.5238095238095238,-0.30267368727641614,0.007272347541131103,1.2342183230249664,-0.5731554938329675,-1.3868567923963149,10,lentil
-0.09375,0.275,0.6896551724137931,1.4349724823734769,0.419521594917048,0.5734374595738615,1.4778754857809842,-0.011904761904761904,-0.23803136842041048,-0.49689744583203543,-0.037266692357667636,1.569027002708194,1.008487690616615,17,papaya
-0.0625,0.225,-0.5862068965517241,0.5951605736637685,0.03798113570877205,0.0813310723290992,-0.6480576121894429,-0.4523809523809524,-0.20769920362774286,0.4945199404659042,1.452736037593274,0.5651238731181618,-0.7941373823289108,14,mungbean
1.234375,-1.125,0.7586206896551724,-0.024728652122658235,0.015172281457408178,0.22802662196861156,-0.6358752297263162,0.34523809523809523,7.666096351493642,0.4624677852893369,-0.5963012405584729,0.16650151202415123,-0.7747841256532233,21,watermelon
0.625,0.175,-0.4482758620689655,-0.4703377396861275,-0.8088944237580955,-0.6556918342553463,0.11556028745539486,0.09523809523809523,0.2640182578073463,1.6397240750049886,0.9499809834273675,-0.8216986397699559,0.10715522981450178,11,maize
-0.5625,-1.125,0.10344827586206896,0.260741508065331,0.5107886213813929,-0.20476914458910658,0.8874559202785244,-1.2380952380952381,-0.44024581678785835,-0.8477485000169012,-0.5790328887727474,0.8514071238924693,0.6794899039514797,4,coconut
-0.125,2.2,5.931034482758621,-0.3254390026691199,0.44432803160836576,-0.28236997297612976,0.3712489043012578,2.7023809523809526,-0.41478714878138156,-0.7779643208747612,-0.3101766610520164,0.37400964783826585,0.32090684446555806,0,apple
-0.125,0.425,-0.3103448275862069,-0.23487151737442022,-2.061837060647979,-0.6190755643736031,0.3719469831530629,-0.30952380952380953,-0.28263749301111857,-0.08600346337946768,0.8989768588364387,-1.882402569465611,0.32145204849297526,9,kidneybeans
0.890625,-0.3,-0.4827586206896552,-0.2821468863665209,-0.7759098583299769,-0.5517334085922543,0.13647675206668247,0.05952380952380952,0.9208128691677998,2.3627064616849607,0.4798118737705202,-0.7124404426174363,0.1257861724971747,11,maize
-0.046875,0.375,-0.4482758620689655,1.2918264003249955,-0.68526036884209,1.1838060934900851,-0.3612069759601229,-0.32142857142857145,-0.2288398029718776,0.2407531385149013,1.1734276874090555,0.07486100568407957,-0.39222900065300437,2,blackgram
0.3125,0.425,1.6896551724137931,-1.447310439340903,-2.1282896222693424,1.690518926604896,-0.37239500019001626,0.7142857142857143,-0.032843192885788935,-0.43041550169134407,-0.2244934951704211,-2.0999160256187936,-0.40610665122178546,3,chickpea
0.953125,-0.1,0.1724137931034483,-0.35276246690004676,0.02659880585683133,0.9674112758836837,2.189784028484644,0.42857142857142855,0.7235627912036013,0.7718521406122589,0.004106946332851635,-0.020779259000201875,1.330387799230238,20,rice
0.359375,-0.2,0.41379310344827586,-0.7799878120281433,0.08110591465000282,1.009184207698632,2.972171142449853,0.011904761904761904,0.3051259983022572,-0.022478154137467128,-0.1513827266550752,-0.23527134157757135,1.621071445221712,20,rice
0.203125,0.125,1.5172413793103448,-0.784222232049005,-2.0422815342535285,1.5731899714692648,-0.3601813479108375,0.42857142857142855,0.00029278399539804233,-0.45873231367707945,-0.2789758730364545,-1.945429479235677,-0.3909629763828264,3,chickpea
-0.203125,-0.6,0.06896551724137931,0.5824889901459245,0.49038837922307205,-0.23375672708128042,0.8517187471339102,-0.7261904761904762,-0.0021145410233002343,-0.429068777169386,-0.2485805549830683,1.0578466793155223,0.657156731029648,4,coconut
-0.421875,0.125,-0.4827586206896552,0.4295236507700106,-0.4004808041655276,0.9178387619644708,-0.8242961677390824,-0.7380952380952381,-0.43302385771365987,-0.521993290394689,0.9810152430417165,-0.0056404498299838625,-1.104909485624381,10,lentil
-0.03125,-0.325,-0.4482758620689655,-0.033245012182326755,-0.5842746613486492,2.385080232566771,-1.0511675449376963,-0.6428571428571429,0.017397383547115036,0.2732873463402522,0.39136422347314703,-0.42014055602992895,-1.625870974521354,13,mothbeans
0.640625,-0.4,0.41379310344827586,0.1776649171043166,0.13903753058287338,0.6570756264356626,1.50489869048897,0.13095238095238096,0.8105948895061804,0.2304013778854012,-0.24787107898713037,0.41432477297578735,1.02200252601851,20,rice
-0.484375,-0.1,-0.4827586206896552,0.6315703226524577,-0.008815704456370154,0.2908356693929523,-0.9249120171524605,-0.8928571428571429,-0.46390919307901457,-0.6593599452556247,0.7156722828393185,0.5349646383405398,-1.314807528490891,14,mungbean
-0.140625,0.475,-0.3793103448275862,-0.022237256859835543,-0.6745665396578454,1.0308366367117627,-0.9415398862310314,-0.32142857142857145,-0.29869569791721867,-0.04120999184014512,1.0989454616154248,-0.5027791904711778,-1.3523920500778877,10,lentil
1.203125,1.075,0.7241379310344828,0.1416002000944508,-0.12415874009560098,-0.24668867529303695,0.40503274290041985,1.369047619047619,0.19436332777398754,0.46419566733984136,0.27120895216756385,0.12612826555588696,0.3470757256981113,1,banana
-0.140625,1.8,5.862068965517241,-0.4771288167652791,0.3897986086326011,0.01107974146838211,0.434676358464576,2.4642857142857144,-0.40325535537491575,-0.7797257721591058,-0.34686716740520196,0.22072111068927056,0.36968085224284486,0,apple
0.375,-0.25,-0.5172413793103449,-0.06528675253453195,-0.5142698734921378,-0.41973056176771506,-0.30636694146503657,-0.32142857142857145,0.36121383454674805,1.3526575216353767,0.6098819481184621,-0.36777921790457424,-0.3259388124097387,11,maize
-0.46875,-0.7,0.10344827586206896,-0.9999071716186605,0.27511882742274724,0.6382790534738887,0.13179536328144897,-0.9642857142857143,-0.3567224537953324,-0.7417799348361388,-0.32127114904922827,-0.2241494187423019,0.12163563459860866,19,pomegranate
-0.234375,2.175,5.620689655172414,0.4015418199295129,0.10002805575484734,-0.2288168532305357,-0.36828619077109187,2.488095238095238,-0.4446417666463454,-0.795669930023904,-0.2944452578301713,0.5136919933060422,-0.4009956929791391,7,grapes
-0.265625,0.55,-0.3448275862068966,-1.6436314700111383,-1.9590912470351753,-0.46645063015134536,0.6032744387115717,-0.36904761904761907,-0.37514937405450927,-0.30345542471234715,1.0909047695993994,-2.0212417074306717,0.4923569553602506,9,kidneybeans
-0.03125,2.0,5.896551724137931,-0.5358409803925961,0.450137267645223,-0.5513257822712178,0.13466239372868188,2.6547619047619047,-0.3792727459209578,-0.7588323451037867,-0.32754526037691534,0.23233527532618148,0.12417886790467314,0,apple
-0.140625,0.425,-0.4482758620689655,1.5810802260066166,-0.644713797455033,1.2994693898191525,-0.37840023643604204,-0.36904761904761907,-0.2915587180155947,0.045547891562796095,1.2292893634044775,0.2580966070680517,-0.41360688634560666,2,blackgram
0.234375,0.0,0.7241379310344828,2.230058479461856,0.42276070237100094,0.5680706553499044,1.9563066117421293,0.11904761904761904,0.07718524580403227,-0.25892316496705264,-0.15934756508902898,2.1236612105765786,1.231969157751789,17,papaya
-0.453125,-0.025,-0.3793103448275862,0.5392323175253101,0.28851010782510134,-0.21782387136873357,-0.7498846406396338,-0.7976190476190477,-0.4442900906060873,-0.6299242316307758,0.5935302953139118,0.8058807247581085,-0.9660634046759433,14,mungbean
-0.421875,-0.35,-0.3448275862068966,0.5562935624841369,0.28894081880128486,0.654095721071372,-0.6138655583350819,-0.9166666666666666,-0.37739537143015883,-0.5844326761296876,0.22250961834715613,0.8176601606442901,-0.7404174165519055,14,mungbean
0.78125,-0.575,0.10344827586206896,0.18057683791502097,-0.786867252467012,0.33586026565123744,0.970337867006262,0.047619047619047616,1.343574339634061,0.6711342675740254,-0.24545887265995797,-0.5257874878790242,0.730084574851231,5,coffee
0.421875,-0.4,-0.3103448275862069,-0.43310323034658105,-0.6275919200555514,-0.7697400710015143,-0.5374992539473665,-0.2857142857142857,0.5679375727490078,0.854659510615864,0.13755792036411169,-0.6461921102379294,-0.6267351730788409,11,maize
-0.453125,-0.35,0.034482758620689655,0.4436955448029832,-0.8608460608814564,-0.31083025160725825,0.045412580109039036,-0.8095238095238095,-0.4101869007723119,-0.7155553911872568,-0.074996118899861,-0.49351042292786895,0.04299326859146778,12,mango
-0.28125,-0.325,-0.20689655172413793,1.0342485524934417,-1.0689974611301873,-1.8884115188160668,-0.02710593596447743,-0.75,-0.23803137151027437,-0.41368495864792654,0.10561027648710149,-0.5031664607461647,-0.026239276244843433,12,mango
1.3125,-0.1,-0.5517241379310345,-0.3316424115390435,-0.04195446229300154,1.3237910106326707,-0.37727697528057447,0.4523809523809524,1.020430787274255,3.554992428287286,0.8888822599235935,-0.06998911138733552,-0.4122012407494977,6,cotton
-0.375,0.55,-0.41379310344827586,0.8643011629877758,-1.5162908867998204,-1.0657013300489666,1.1487100250892142,-0.47619047619047616,-0.4333206494847545,-0.46361245984658334,1.266995999798765,-1.0874205973694846,0.8336957026281138,18,pigeonpeas
0.53125,0.125,0.1724137931034483,-0.40392946549353004,0.19071404920190274,0.06151699740099323,1.3775520148556573,0.21428571428571427,0.22778402089265337,0.32076973407857773,0.13319271443826675,0.09404061956176278,0.9572621574165014,8,jute
-0.25,-1.05,0.27586206896551724,-0.17460556132494376,0.34000892205845074,-0.486855014325204,0.18374616250450312,-0.9047619047619048,0.8741478794409246,-0.5408811955219125,-0.5506032847003269,0.3812109530435251,0.16708701571282641,19,pomegranate
0.765625,1.1,0.5862068965517241,0.43967609257699203,-0.08401366480532506,0.027912589047417957,0.2307432387217397,1.0,0.0078188139035969,0.2195063438743785,0.3588732818135385,0.3396076337759855,0.207091809080197,1,banana
-0.46875,0.125,-0.4827586206896552,-1.2490807442922363,-1.891849235130976,-0.7512832440290911,-0.31556440184693113,-0.7738095238095238,-0.4655226058418392,-0.6250182815403907,0.9810152430417165,-1.908556651345326,-0.33686151712533774,9,kidneybeans
-0.34375,-1.0,0.20689655172413793,-0.4144324244253272,0.40860854004558117,0.204106724660368,0.24763504708019107,-0.9761904761904762,0.28588778287208977,-0.6214033624356716,-0.5163880074098399,0.2803325033271518,0.22122298678398478,19,pomegranate
-0.5,0.35,-0.4482758620689655,-1.2547762986812228,-0.4186279617477966,0.5604437316315025,-0.7786209264597295,-0.6785714285714286,-0.49468814891841484,-0.7027388884202738,1.1454968494113447,-0.8780419310908142,-1.0182260153360596,10,lentil
-0.4375,-1.075,-0.5862068965517241,-1.93738864909306,0.46494976244090414,1.6017410981242486,0.26168132216423795,-1.3571428571428572,0.1411206194286677,-0.4945199635435012,-0.3869751327021189,-0.7383015820579442,0.23287680018132587,16,orange
0.109375,0.625,-0.3448275862068966,0.302677118639514,-0.4217015214718185,1.37714808003535,-0.43792138160134664,-0.047619047619047616,-0.19013847531577002,0.37088997868927015,1.1632710322037532,-0.09254586916289846,-0.48996717808440693,2,blackgram
1.28125,-1.125,0.7931034482758621,0.7228832815875439,0.46305728706379184,-0.26923361414871805,-1.1506257488978815,0.39285714285714285,7.666096351493642,0.4720418256754682,-0.5963012405584729,1.1260606154786874,-1.9238846562804532,15,muskmelon
0.6875,0.05,0.3448275862068966,-0.3194874476406117,0.016604598420334977,-1.2847381988007756,2.3531534143244874,0.35714285714285715,0.38578107846547693,0.32673643641343514,-0.00033250914572165337,-0.00971847771243094,1.395731894971901,20,rice
0.734375,-0.3,0.10344827586206896,-0.4059270589281995,-0.9559363793057741,0.5410161363919215,0.38175254963856653,0.14285714285714285,0.7652633066881482,0.6181499849836443,-0.07867186460356328,-0.9251697899745518,0.3290901537898616,5,coffee
0.609375,-0.175,0.4482758620689655,-0.005319908569117261,0.13260339175555205,0.31714313782599185,1.2535894722040486,0.2261904761904762,0.5064854012524156,0.1785766841956349,-0.15111470319208573,0.292832860692375,0.8915463871516343,8,jute
-0.234375,-0.35,-0.41379310344827586,0.36559077060840756,0.2002947886538439,0.1785760063188766,-0.9402249989178898,-0.7976190476190477,-0.18064619537724022,-0.18544498220781375,0.31176133776327297,0.5974688308637769,-1.3493867100459158,14,mungbean
1.046875,-0.825,-0.06896551724137931,-0.33209742728272346,-0.6780159174419481,0.35699224360350135,0.7819144154570574,0.07142857142857142,2.9636970182153006,1.2775099359040074,-0.3515960611211819,-0.6452913491190051,0.6125879045532706,5,coffee
-0.328125,-1.025,0.3103448275862069,-0.1289825284192266,0.1714325364060276,0.31514101647134485,0.18609346848033292,-0.9404761904761905,0.4292761795571112,-0.6241806724683762,-0.5405720260633381,0.2519945782786208,0.16910966012758394,19,pomegranate
-0.046875,0.225,-0.3103448275862069,-0.9349217640594777,-1.870317132968089,-0.7913694400909816,0.08938222719347816,-0.34523809523809523,-0.19758848197582823,0.04837696147700823,0.7143904495098139,-1.8351227955342175,0.08351908111968004,9,kidneybeans
-0.046875,0.225,-0.3448275862068966,-1.3621284676658147,-2.0997347108490128,-0.8159882840748784,0.09990821658246977,-0.35714285714285715,-0.19758848197582823,0.08991272727192956,0.7773176316472006,-2.0696385416402,0.09306615828840804,9,kidneybeans
-0.296875,0.175,-0.5517241379310345,-0.7008257291361637,-1.404845257627424,-1.50523462073355,1.4500204038310565,-0.6428571428571429,-0.3530844081789909,-0.1699912421428374,1.2537288276682346,-1.4087669228888338,0.9944329477703463,18,pigeonpeas
-0.578125,-1.125,0.13793103448275862,-0.2022633958255128,0.3481244676273872,-0.28547812418643154,0.18219111677782776,-1.25,-0.5413530181409243,-0.8654099275470282,-0.5963012405584729,0.3701386867777576,0.16574560384389792,19,pomegranate
1.4098437500000038,-0.1,-0.27586206896551724,-0.19353452103089136,-0.04526653694229476,0.8196788761595041,-0.06724772382666071,0.6904761904761905,1.1753184373980745,2.560171075625067,0.369252321453686,0.00834771282616926,-0.06592840685495246,6,cotton
0.34375,0.275,0.6896551724137931,2.7273391255102584,0.42293188501932266,0.18158338437153046,0.1533020601100052,0.32142857142857145,0.03593657326263431,-0.16404746234752587,-0.037266692357667636,2.302668739333591,0.1406128809709794,17,papaya
